record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_specific_clean,date_of_update,status,status_simp,subpopulation,required,enforcement,size,duration,testing_population,source_url,entry_quality,details,required_new,intervention_f
416,2020-04-02T18:11:17Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Household confinement,2020-03-24,fully restricted,Strongly Implemented,entire population,recommended,No,NA,NA,NA,<a href='https://www.dropbox.com/s/wprektbvmc61v8e/416_household_confined.pdf?dl=1'>link</a>,Verified,More strong advisory for individuals over 70 and for those with underlying health conditions but applies to everyone,recommended,Household confinement
416,2020-04-02T18:11:17Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Office closures,2020-03-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ng51etf7pgd2zic/416_office_closed.pdf?dl=1'>link</a>,Verified,Closure of all nonessential businesses,required,Office closures
416,2020-04-02T18:11:17Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,"Leisure, entertainment, and religious venue closures",2020-03-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/b7x7dmo608lkcqy/416_entertainment_closed.pdf?dl=1'>link</a>,Verified,Closure of all nonessential businesses; religious venues are explicit exceptions,required,"Leisure, entertainment, and religious venue closures"
416,2020-04-02T18:11:17Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Retail store closures (excluding essentials),2020-03-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/xzpw13qa9vidq9h/416_store_closed.pdf?dl=1'>link</a>,Verified,Closure of all nonessential businesses,required,Retail store closures (excluding essentials)
416,2020-04-02T18:11:17Z,No,USA,United States of America,USA.22_1,Massachusetts,NA,Limiting size of gatherings,2020-03-24,required,Strongly Implemented,entire population,required,NA,10,NA,NA,<a href='https://www.dropbox.com/s/y5l67x6bru34llk/416_social_group_limits.pdf?dl=1'>link</a>,Verified,Excludes outdoor areas,required,Limiting size of gatherings
418,2020-04-02T19:03:28Z,No,USA,United States of America,USA.46_1,Vermont,NA,Office closures,2020-03-23,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/1p8klkhx6qb7per/418_office_closed.pdf?dl=1'>link</a>,Unverified,Work from home as much as possible,required,Office closures
418,2020-04-02T19:03:28Z,No,USA,United States of America,USA.46_1,Vermont,NA,Retail store closures (excluding essentials),2020-03-25,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/caw5gbxjpk3gby1/418_store_closed.pdf?dl=1'>link</a>,Unverified,NA,required,Retail store closures (excluding essentials)
418,2020-04-02T19:03:28Z,No,USA,United States of America,USA.46_1,Vermont,NA,Limiting size of gatherings,2020-03-20,required,Strongly Implemented,entire population,required,NA,10,NA,NA,<a href='https://www.dropbox.com/s/m7kfcfx3focw73k/418_social_group_limits.pdf?dl=1'>link</a>,Unverified,NA,required,Limiting size of gatherings
420,2020-04-02T19:28:11Z,No,USA,United States of America,USA.46_1,Vermont,NA,Office closures,2020-03-25,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rtlsxgfzu07hm84/420_office_closed.pdf?dl=1'>link</a>,Unverified,All in person business,required,Office closures
421,2020-04-02T19:50:53Z,No,ITA,Italy,ITA.9_1,Liguria,NA,Nursery school closures,2020-02-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/0qktie9cypyc9h0/421_school_closed.pdf?dl=1'>link</a>,Verified,ALL EDUCATIONAL ACTIVITIES IN LIGURIA SUSPENDED,required,Nursery school closures
421,2020-04-02T19:50:53Z,No,ITA,Italy,ITA.9_1,Liguria,NA,Primary school closures,2020-02-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/0qktie9cypyc9h0/421_school_closed.pdf?dl=1'>link</a>,Verified,NA,required,Primary school closures
421,2020-04-02T19:50:53Z,No,ITA,Italy,ITA.9_1,Liguria,NA,Secondary school closures,2020-02-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/0qktie9cypyc9h0/421_school_closed.pdf?dl=1'>link</a>,Verified,NA,required,Secondary school closures
421,2020-04-02T19:50:53Z,No,ITA,Italy,ITA.9_1,Liguria,NA,Post-secondary school closures,2020-02-24,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/0qktie9cypyc9h0/421_school_closed.pdf?dl=1'>link</a>,Verified,NA,required,Post-secondary school closures
421,2020-04-02T19:50:53Z,No,ITA,Italy,ITA.9_1,Liguria,NA,Household confinement,2020-03-08,fully restricted,Strongly Implemented,geographic subpopulation,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/7lezkp7ulo87yl0/421_household_confined.pdf?dl=1'>link</a>,Verified,"all those arriving from the areas indicated by the Government Decree, that is Lombardy plus 14 provinces (Modena, Parma, Piacenza, Reggio Emilia, Rimini, Pesaro and Urbino, Venice, Padua, Treviso, Asti, Vercelli, Novara, Verbano Cusio Ossola and Alessandria), have the obligation to apply, even if they are here in Liguria, the same rules that they should have followed in their municipalities, that is to stay at home, not to go out and declare their presence on our territory.",required,Household confinement
421,2020-04-02T19:50:53Z,No,ITA,Italy,ITA.9_1,Liguria,NA,"Leisure, entertainment, and religious venue closures",2020-02-27,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/tki4t8v7yhbkog4/421_entertainment_closed.pdf?dl=1'>link</a>,Verified,events open to the public including dance halls and clubs,required,"Leisure, entertainment, and religious venue closures"
421,2020-04-02T19:50:53Z,No,ITA,Italy,ITA.9_1,Liguria,NA,Public space closures,2020-03-20,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/5ylcw05uu4dnz8z/421_public_space_closed.pdf?dl=1'>link</a>,Verified,"The Mayors of individual Municipalities are given the opportunity to close access to places where gatherings are found (parks, walks, etc.), presiding over them with the Municipal Police",recommended,Public space closures
423,2020-04-02T20:22:32Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Limiting movement within borders,2020-04-01,fully restricted,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rxnvp4wzey4nlpg/423_limited_mvt.pdf?dl=1'>link</a>,Verified,"the prohibition of transferring or moving to another Municipality, with public or private means of transport, except for proven work needs, of absolute urgency or for health reasons. Return to your home, home or residence is permitted",required,Limiting movement within borders
423,2020-04-02T20:22:32Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Household confinement,2020-04-01,fully restricted,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/5wxusfxgidbkh0m/423_household_confined.pdf?dl=1'>link</a>,Verified,"ban on practicing sports and physical activities carried out outdoors, even individually, if not near their homes;the obligation  if you go out with the dog  to stay within 200 meters from home;",required,Household confinement
423,2020-04-02T20:22:32Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Retail store closures (excluding essentials),2020-04-01,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/q8hq727n4la684b/423_store_closed.pdf?dl=1'>link</a>,Verified,"retail sales activities are suspended, except for the sale of food and basic necessities, both in the context of neighborhood businesses, and in the medium or largescale distribution and in shopping centers, as long as access to basic necessities is allowed; In any case, the interpersonal safety distance of one meter must be guaranteed.",required,Retail store closures (excluding essentials)
423,2020-04-02T20:22:32Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Public space closures,2020-04-01,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ruqkdakzl5pbs96/423_public_space_closed.pdf?dl=1'>link</a>,Verified,"the closure of parks, villas, play areas and public gardens.",required,Public space closures
423,2020-04-02T20:22:32Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Limiting size of gatherings,2020-04-01,required,Strongly Implemented,entire population,required,NA,2,NA,NA,<a href='https://www.dropbox.com/s/sp27fsr35dxe7xq/423_social_group_limits.pdf?dl=1'>link</a>,Verified,"the ban on gatherings of more than 2 people in public places. However, the distance of at least one meter must be guaranteed",required,Limiting size of gatherings
423,2020-04-02T20:22:32Z,No,ITA,Italy,ITA.10_1,Lombardia,NA,Testing of symptomatic individuals,2020-04-01,all,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/2uf3jamnixtvhjr/423_testing_symp.pdf?dl=1'>link</a>,Verified,"Only subjects who exhibit symptoms compatible with Covid19 infection (temperature above 37.5 , runny nose, sore throat, breathing difficulties and other symptoms similar to those of the flu) must be subjected to testing.",required,Testing of symptomatic individuals
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Border closures for entering by air,2020-03-15,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/oz0x80vgxhhqdzc/424_closed_border.pdf?dl=1'>link</a>,Unverified,Banned travel to and from Italy and Spain.,required,Border closures for entering by air
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Border closures for entering by land,2020-03-18,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/oz0x80vgxhhqdzc/424_closed_border.pdf?dl=1'>link</a>,Unverified,Border closed to all nonEU nationals.,required,Border closures for entering by land
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Border closures for entering by sea,2020-03-15,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/oz0x80vgxhhqdzc/424_closed_border.pdf?dl=1'>link</a>,Unverified,Banned cruise ships from docking.,required,Border closures for entering by sea
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Border closures for leaving by air,2020-03-15,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/oz0x80vgxhhqdzc/424_closed_border.pdf?dl=1'>link</a>,Unverified,Suspended flights to Spain and Albania.,required,Border closures for leaving by air
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Border closures for leaving by land,2020-03-18,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/oz0x80vgxhhqdzc/424_closed_border.pdf?dl=1'>link</a>,Unverified,Only Greek citizens can go to border nations and return to Greece.Border closed with Northern Macedonia and Albania.,required,Border closures for leaving by land
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Border closures for leaving by sea,2020-03-15,closed,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/oz0x80vgxhhqdzc/424_closed_border.pdf?dl=1'>link</a>,Unverified,NA,required,Border closures for leaving by sea
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Nursery school closures,2020-03-10,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/hyt0sbf1e2anaxz/424_school_closed.pdf?dl=1'>link</a>,Unverified,NA,recommended,Nursery school closures
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Primary school closures,2020-03-10,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/hyt0sbf1e2anaxz/424_school_closed.pdf?dl=1'>link</a>,Unverified,NA,recommended,Primary school closures
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Secondary school closures,2020-03-10,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/hyt0sbf1e2anaxz/424_school_closed.pdf?dl=1'>link</a>,Unverified,NA,recommended,Secondary school closures
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Post-secondary school closures,2020-03-10,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/hyt0sbf1e2anaxz/424_school_closed.pdf?dl=1'>link</a>,Unverified,NA,recommended,Post-secondary school closures
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Limiting movement within borders,2020-03-23,fully restricted,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/j30y1w1lkpshent/424_limited_mvt.pdf?dl=1'>link</a>,Unverified,"Restricting movement  allowing people to travel only to and from work, shopping for essentials, helping a vulnerable relative, walking a pet or taking a run.",required,Limiting movement within borders
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Household confinement,2020-03-23,partially restricted,Partially Implemented,entire population,required,Yes,NA,NA,NA,<a href='https://www.dropbox.com/s/hq7opeg0a7ktguy/424_household_confined.pdf?dl=1'>link</a>,Unverified,"Restricting movement  allowing people to travel only to and from work, shopping for essentials, helping a vulnerable relative, walking a pet or taking a run.",required,Household confinement
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Office closures,2020-03-23,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/wkz8bf2yqaiob6q/424_office_closed.pdf?dl=1'>link</a>,Unverified,NA,recommended,Office closures
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-12,closed,Strongly Implemented,geographic subpopulation,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/lt0eyak4l4yf8lc/424_entertainment_closed.pdf?dl=1'>link</a>,Unverified,"Closed movie theaters, night clubs, gyms.",recommended,"Leisure, entertainment, and religious venue closures"
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Retail store closures (excluding essentials),2020-03-14,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/oxa6g90qdamexh4/424_store_closed.pdf?dl=1'>link</a>,Unverified,NA,recommended,Retail store closures (excluding essentials)
424,2020-04-02T20:34:59Z,Yes,GRC,Greece,NA,NA,NA,Public transportation closures,2020-03-12,partially closed,Partially Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/pytf60h1h53ifcq/424_public_transport_closed.pdf?dl=1'>link</a>,Unverified,Reduced public transport such as metro.,recommended,Public transportation closures
