record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_specific_clean,date_of_update,status,status_simp,subpopulation,required,enforcement,size,duration,testing_population,details,required_new,intervention_f
466,2020-04-03T11:23:31Z,No,UKR,Ukraine,UKR.4_1,Crimea,NA,Universal facemask policies,2020-03-21,required,Strongly Implemented,other subpopulation,required,NA,NA,NA,NA,"Provision of masks to transporters, workers at the airport, others providing services to population. Ministry of Transport is responsible for checks in public transport (reported on 23 March)",required,Universal facemask policies
466,2020-04-03T11:23:31Z,No,UKR,Ukraine,UKR.4_1,Crimea,NA,Symptom screening when entering by air,2020-03-21,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,Check for temperature of all passengers arriving in airport (Simferopol),required,Symptom screening when entering by air
467,2020-04-03T11:35:18Z,Yes,MYS,Malaysia,NA,NA,NA,Border closures for entering by sea,2020-02-16,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,"As of today, The Government of Malaysia has made the following decisions  We will not allow any cruise ships originating or transiting through any seaports in China from entering Malaysia.  All Westerdam cruise ship passengers still remaining in Cambodia will not be allowed entry into Malaysia, taking into account that they are close contacts with a confirmed COVID19 case (Case 22).  The six (6) remaining passengers who were awaiting their outbound flight, will undergo COVID29 testing. If the results are negative, they will be allowed for their outward journey. However, if found to be positive, they will be brought to the hospital for further management",required,Border closures for entering by sea
468,2020-04-03T11:41:06Z,Yes,CHE,Switzerland,NA,NA,NA,Limiting size of gatherings,2020-03-21,required,Strongly Implemented,entire population,required,NA,5,NA,NA,NA,required,Limiting size of gatherings
469,2020-04-03T11:46:47Z,No,USA,United States of America,USA.45_1,Utah,NA,State of emergency,2020-03-06,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,"no cases, but issued state of emergency in anticipation of covid",required,State of emergency
470,2020-04-03T12:10:51Z,No,UKR,Ukraine,UKR.4_1,Crimea,NA,Universal facemask policies,2020-03-23,recommended,Partially Implemented,demographic subpopulation,recommended,NA,NA,NA,NA,Recommendation that those visiting the elderly (60 years) should wear a mask; dispose of the mask after 1 use,recommended,Universal facemask policies
470,2020-04-03T12:10:51Z,No,UKR,Ukraine,UKR.4_1,Crimea,NA,Symptom screening at checkpoints within borders,2020-03-22,required,Strongly Implemented,random sample,required,NA,NA,NA,NA,"Daily symptom checks in places of public transport, shopping centers, places providing services to population (not systematic in all these places, but through a sample of cities / places of interest)",required,Symptom screening at checkpoints within borders
471,2020-04-03T12:14:28Z,No,GBR,United Kingdom of Great Britain and Northern Ireland,GBR.2_1,Northern Ireland,NA,Nursery school closures,2020-03-20,partially closed,Partially Implemented,other subpopulation,required,NA,NA,NA,NA,A small number of schools will remain open for the educational supervision of vulnerable children and those of key workers up to Year 10 where alternative arrangements cannot be secured.,required,Nursery school closures
471,2020-04-03T12:14:28Z,No,GBR,United Kingdom of Great Britain and Northern Ireland,GBR.2_1,Northern Ireland,NA,Primary school closures,2020-03-20,partially closed,Partially Implemented,other subpopulation,required,NA,NA,NA,NA,A small number of schools will remain open for the educational supervision of vulnerable children and those of key workers up to Year 10 where alternative arrangements cannot be secured.,required,Primary school closures
471,2020-04-03T12:14:28Z,No,GBR,United Kingdom of Great Britain and Northern Ireland,GBR.2_1,Northern Ireland,NA,Secondary school closures,2020-03-20,partially closed,Partially Implemented,other subpopulation,required,NA,NA,NA,NA,A small number of schools will remain open for the educational supervision of vulnerable children and those of key workers up to Year 10 where alternative arrangements cannot be secured.,required,Secondary school closures
471,2020-04-03T12:14:28Z,No,GBR,United Kingdom of Great Britain and Northern Ireland,GBR.2_1,Northern Ireland,NA,Post-secondary school closures,2020-03-20,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,All six Further Education Colleges in Northern Ireland have suspended all facetoface teaching activities until further notice.  All five higher education institutions in Northern Ireland are now closed for teaching activities.,required,Post-secondary school closures
473,2020-04-03T13:55:04Z,No,ITA,Italy,ITA.17_1,Trentino-Alto Adige,NA,Universal facemask policies,2020-04-02,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,"obligation for the entire population to cover their mouths and noses every time they leave the house. For this purpose, a scarf, headband, neck warmer or protective mask can be used",required,Universal facemask policies
474,2020-04-03T13:57:32Z,No,ITA,Italy,ITA.7_1,Friuli-Venezia Giulia,NA,Household confinement,2020-03-19,fully restricted,Strongly Implemented,entire population,required,NA,NA,NA,NA,"all Citizens of the Region are obliged to limit their travel exclusively tostrict work, personal or health needs defined by the aforementioned national legislationselfcertify these needs in the forms prescribed by the same, for any verification by thecompetent Authorities;",required,Household confinement
474,2020-04-03T13:57:32Z,No,ITA,Italy,ITA.7_1,Friuli-Venezia Giulia,NA,Public transportation closures,2020-03-13,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,"reduction and suppression of local public transport services based on actual needs, guaranteeing only the minimum essential services",required,Public transportation closures
474,2020-04-03T13:57:32Z,No,ITA,Italy,ITA.7_1,Friuli-Venezia Giulia,NA,Public space closures,2020-03-19,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,closure of all public parks and gardens,required,Public space closures
474,2020-04-03T13:57:32Z,No,ITA,Italy,ITA.7_1,Friuli-Venezia Giulia,NA,Universal facemask policies,2020-04-03,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,The use of masks or in any case protections for the nose and mouth and gloves in markets and in commercial businesses for food goods is mandatory,required,Universal facemask policies
476,2020-04-03T14:39:26Z,No,USA,United States of America,USA.45_1,Utah,NA,Post-secondary school closures,2020-03-17,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,universities moved to online teachingsome variation from schooltoschool on the timing of moving to online,required,Post-secondary school closures
477,2020-04-03T14:48:54Z,No,USA,United States of America,USA.45_1,Utah,NA,Household confinement,2020-03-27,partially restricted,Partially Implemented,geographic subpopulation,required,No,NA,NA,NA,"summit county only since high number of cases; people can only leave homes for essential activities; police enforcement unclear, though stated it is a misdemeanor",required,Household confinement
478,2020-04-03T14:50:02Z,No,DEU,Germany,DEU.1_1,"Baden-W""urttemberg",NA,Border closures for entering by air,2020-03-17,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,"In the institutions named in Art. 1 Paragraph 1 and Art. 2 Paragraph 1, a general prohibition of entry shall apply to persons who have been in risk areas abroad or particularly affected regions in Germany according to RKI classification during the last 14 days, who have had contact with an infected person or who show symptoms of a respiratory infection or increased temperature.",required,Border closures for entering by air
478,2020-04-03T14:50:02Z,No,DEU,Germany,DEU.1_1,"Baden-W""urttemberg",NA,Border closures for entering by land,2020-03-17,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,NA,required,Border closures for entering by land
478,2020-04-03T14:50:02Z,No,DEU,Germany,DEU.1_1,"Baden-W""urttemberg",NA,Border closures for entering by sea,2020-03-17,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,NA,required,Border closures for entering by sea
479,2020-04-03T15:30:52Z,Yes,KHM,Cambodia,NA,NA,NA,Border closures for entering by air,2020-03-17,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,"Cambodian Ministry of Health announces 30day suspension of people travelling from USA, France, Germany, Italy, Iran and Spain. This went into effect on March 17.",required,Border closures for entering by air
480,2020-04-03T15:37:55Z,Yes,KHM,Cambodia,NA,NA,NA,Nursery school closures,2020-03-16,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"March 16, 2020 Cambodian Ministry of Education orders for all schools to close across Cambodia. Source UNESCO.",required,Nursery school closures
480,2020-04-03T15:37:55Z,Yes,KHM,Cambodia,NA,NA,NA,Primary school closures,2020-03-16,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"March 16, 2020 Cambodian Ministry of Education orders for all schools to close across Cambodia. Source UNESCO.",required,Primary school closures
480,2020-04-03T15:37:55Z,Yes,KHM,Cambodia,NA,NA,NA,Secondary school closures,2020-03-16,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"March 16, 2020 Cambodian Ministry of Education orders for all schools to close across Cambodia. Source UNESCO.",required,Secondary school closures
480,2020-04-03T15:37:55Z,Yes,KHM,Cambodia,NA,NA,NA,Post-secondary school closures,2020-03-16,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"March 16, 2020 Cambodian Ministry of Education orders for all schools to close across Cambodia. Source UNESCO.",required,Post-secondary school closures
481,2020-04-03T15:45:32Z,Yes,KHM,Cambodia,NA,NA,NA,"Leisure, entertainment, and religious venue closures",2020-03-18,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"March 18, 2020 at 10a.m. Cambodian government closes all cinemas, concert halls, bars, karaoke establishments, and prohibits religious gatherings. Source US Embassy in Cambodia.",required,"Leisure, entertainment, and religious venue closures"
489,2020-04-03T16:14:56Z,No,USA,United States of America,USA.45_1,Utah,NA,Primary school closures,2020-03-16,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Primary school closures
489,2020-04-03T16:14:56Z,No,USA,United States of America,USA.45_1,Utah,NA,Secondary school closures,2020-03-16,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,NA,required,Secondary school closures
489,2020-04-03T16:14:56Z,No,USA,United States of America,USA.45_1,Utah,NA,Household confinement,2020-03-27,fully restricted,Strongly Implemented,geographic subpopulation,required,Yes,NA,NA,NA,"applies only to summit county; misdemeanor to leave house if not necessary (groceries, med pickup or exercise)",required,Household confinement
